m4_cs	csstatussebelumnya	tinyint	tinyint	NO	status
m4_cs_detail	statuspo	tinyint	tinyint	NO	status
m4_cs_detail	statusipc	tinyint	tinyint	NO	status
m4_cs_detail	statusgrn	tinyint	tinyint	NO	status
m4_cs_detail	statusri	tinyint	tinyint	NO	status
m4_cs_detail	statusdnr	tinyint	tinyint	NO	status
m4_cs_detail	statusprt	tinyint	tinyint	NO	status
m4_cs_detail	statusrealisasi	tinyint	tinyint	NO	status
m4_dnr	dnrsupplier	bigint	bigint	NO	actor
m4_dnr	dnrsupplierkontak	varchar	varchar(100)	YES	actor
m4_dnr	dnrstatuslunas	tinyint	tinyint	NO	status
m4_dnr	dnrstatusprt	tinyint	tinyint	NO	status
m4_dnr	dnrstatusrealisasi	tinyint	tinyint	NO	status
m4_dnr	dnrstatus	tinyint	tinyint	NO	status
m4_dnr	dnrstatussebelumnya	tinyint	tinyint	NO	status
m4_dnr_detail	statusprt	tinyint	tinyint	NO	status
m4_dnr_detail	statusrealisasi	tinyint	tinyint	NO	status
m4_dnr_detail_history	statusprt	tinyint	tinyint	NO	status
m4_dnr_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m4_dnr_history	dnrsupplier	bigint	bigint	NO	actor
m4_dnr_history	dnrsupplierkontak	varchar	varchar(100)	YES	actor
m4_dnr_history	dnrstatuslunas	tinyint	tinyint	NO	status
m4_dnr_history	dnrstatusprt	tinyint	tinyint	NO	status
m4_dnr_history	dnrstatusrealisasi	tinyint	tinyint	NO	status
m4_dnr_history	dnrstatus	tinyint	tinyint	NO	status
m4_dnr_history	dnrstatussebelumnya	tinyint	tinyint	NO	status
m4_grn	grnsupplier	bigint	bigint	NO	actor
m4_grn	grnsupplierkontak	varchar	varchar(100)	YES	actor
m4_grn	grnstatusri	tinyint	tinyint	NO	status
m4_grn	grnstatusdnr	tinyint	tinyint	NO	status
m4_grn	grnstatusprt	tinyint	tinyint	NO	status
m4_grn	grnstatusts	tinyint	tinyint	NO	status
m4_grn	grnstatusrealisasi	tinyint	tinyint	NO	status
m4_grn	grnstatus	tinyint	tinyint	NO	status
m4_grn	grnstatussebelumnya	tinyint	tinyint	NO	status
m4_grn_cost	statusri	tinyint	tinyint	NO	status
m4_grn_cost	statusbayar	tinyint	tinyint	NO	status
m4_grn_cost_history	statusri	tinyint	tinyint	NO	status
m4_grn_cost_history	statusbayar	tinyint	tinyint	NO	status
m4_grn_detail	statusri	tinyint	tinyint	NO	status
m4_grn_detail	statusdnr	tinyint	tinyint	NO	status
m4_grn_detail	statusprt	tinyint	tinyint	NO	status
m4_grn_detail	statusts	tinyint	tinyint	NO	status
m4_grn_detail	statusrealisasi	tinyint	tinyint	NO	status
m4_grn_detail_history	statusri	tinyint	tinyint	NO	status
m4_grn_detail_history	statusdnr	tinyint	tinyint	NO	status
m4_grn_detail_history	statusprt	tinyint	tinyint	NO	status
m4_grn_detail_history	statusts	tinyint	tinyint	NO	status
m4_grn_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m4_grn_history	grnsupplier	bigint	bigint	NO	actor
m4_grn_history	grnsupplierkontak	varchar	varchar(100)	YES	actor
m4_grn_history	grnstatusri	tinyint	tinyint	NO	status
m4_grn_history	grnstatusdnr	tinyint	tinyint	NO	status
m4_grn_history	grnstatusprt	tinyint	tinyint	NO	status
m4_grn_history	grnstatusts	tinyint	tinyint	NO	status
m4_grn_history	grnstatusrealisasi	tinyint	tinyint	NO	status
m4_grn_history	grnstatus	tinyint	tinyint	NO	status
m4_grn_history	grnstatussebelumnya	tinyint	tinyint	NO	status
m4_ipc	ipcsupplier	bigint	bigint	NO	actor
m4_ipc	ipcsupplierkontak	varchar	varchar(100)	YES	actor
m4_ipc	ipcstatusipc	tinyint	tinyint	NO	status
m4_ipc	ipcstatusgrn	tinyint	tinyint	NO	status
m4_ipc	ipcstatusri	tinyint	tinyint	NO	status
m4_ipc	ipcstatusdnr	tinyint	tinyint	NO	status
m4_ipc	ipcstatusprt	tinyint	tinyint	NO	status
m4_ipc	ipcstatusrealisasi	tinyint	tinyint	NO	status
m4_ipc	ipcstatus	tinyint	tinyint	NO	status
m4_ipc	ipcstatussebelumnya	tinyint	tinyint	NO	status
m4_ipc_detail	statusipc	tinyint	tinyint	NO	status
m4_ipc_detail	statusgrn	tinyint	tinyint	NO	status
m4_ipc_detail	statusri	tinyint	tinyint	NO	status
m4_ipc_detail	statusdnr	tinyint	tinyint	NO	status
m4_ipc_detail	statusprt	tinyint	tinyint	NO	status
m4_ipc_detail	statusrealisasi	tinyint	tinyint	NO	status
m4_pie	piestatus	tinyint	tinyint	NO	status
m4_pie	piestatussebelumnya	tinyint	tinyint	NO	status
m4_pie_history	piestatus	tinyint	tinyint	NO	status
m4_pie_history	piestatussebelumnya	tinyint	tinyint	NO	status
m4_po	posupplier	bigint	bigint	NO	actor
m4_po	posupplierkontak	varchar	varchar(100)	YES	actor
m4_po	postatusipc	tinyint	tinyint	NO	status
m4_po	postatusgrn	tinyint	tinyint	NO	status
m4_po	postatusri	tinyint	tinyint	NO	status
m4_po	postatusdnr	tinyint	tinyint	NO	status
m4_po	postatusprt	tinyint	tinyint	NO	status
m4_po	postatusrealisasi	tinyint	tinyint	NO	status
m4_po	postatus	tinyint	tinyint	NO	status
m4_po	postatussebelumnya	tinyint	tinyint	NO	status
m4_po_cost	statusipc	tinyint	tinyint	NO	status
m4_po_cost	statusgrn	tinyint	tinyint	NO	status
m4_po_cost	statusri	tinyint	tinyint	NO	status
m4_po_cost	statusbayar	tinyint	tinyint	NO	status
m4_po_cost_history	statusipc	tinyint	tinyint	NO	status
m4_po_cost_history	statusgrn	tinyint	tinyint	NO	status
m4_po_cost_history	statusri	tinyint	tinyint	NO	status
m4_po_cost_history	statusbayar	tinyint	tinyint	NO	status
m4_po_detail	statusipc	tinyint	tinyint	NO	status
m4_po_detail	statusgrn	tinyint	tinyint	NO	status
m4_po_detail	statusri	tinyint	tinyint	NO	status
m4_po_detail	statusdnr	tinyint	tinyint	NO	status
m4_po_detail	statusprt	tinyint	tinyint	NO	status
m4_po_detail	statusrealisasi	tinyint	tinyint	NO	status
m4_po_detail_history	statusipc	tinyint	tinyint	NO	status
m4_po_detail_history	statusgrn	tinyint	tinyint	NO	status
m4_po_detail_history	statusri	tinyint	tinyint	NO	status
m4_po_detail_history	statusdnr	tinyint	tinyint	NO	status
m4_po_detail_history	statusprt	tinyint	tinyint	NO	status
m4_po_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m4_po_history	posupplier	bigint	bigint	NO	actor
m4_po_history	posupplierkontak	varchar	varchar(100)	YES	actor
m4_po_history	postatusipc	tinyint	tinyint	NO	status
m4_po_history	postatusgrn	tinyint	tinyint	NO	status
m4_po_history	postatusri	tinyint	tinyint	NO	status
m4_po_history	postatusdnr	tinyint	tinyint	NO	status
m4_po_history	postatusprt	tinyint	tinyint	NO	status
m4_po_history	postatusrealisasi	tinyint	tinyint	NO	status
m4_po_history	postatus	tinyint	tinyint	NO	status
m4_po_history	postatussebelumnya	tinyint	tinyint	NO	status
m4_pp	ppstatusbayar	tinyint	tinyint	NO	status
m4_pp	ppstatus	tinyint	tinyint	NO	status
m4_pp	ppstatussebelumnya	tinyint	tinyint	NO	status
m4_pr	prstatussq	tinyint	tinyint	NO	status
m4_pr	prstatuscs	tinyint	tinyint	NO	status
m4_pr	prstatusrq	tinyint	tinyint	NO	status
m4_pr	prstatuspo	tinyint	tinyint	NO	status
m4_pr	prstatusipc	tinyint	tinyint	NO	status
m4_pr	prstatusgrn	tinyint	tinyint	NO	status
m4_pr	prstatusri	tinyint	tinyint	NO	status
m4_pr	prstatusdnr	tinyint	tinyint	NO	status
m4_pr	prstatusprt	tinyint	tinyint	NO	status
m4_pr	prstatusrealisasi	tinyint	tinyint	NO	status
m4_pr	prstatus	tinyint	tinyint	NO	status
m4_pr	prstatussebelumnya	tinyint	tinyint	NO	status
m4_pr_detail	supplier	bigint	bigint	NO	actor
m4_pr_detail	statussq	tinyint	tinyint	NO	status
m4_pr_detail	statuscs	tinyint	tinyint	NO	status
m4_pr_detail	statusrq	tinyint	tinyint	NO	status
m4_pr_detail	statuspo	tinyint	tinyint	NO	status
m4_pr_detail	statusipc	tinyint	tinyint	NO	status
m4_pr_detail	statusgrn	tinyint	tinyint	NO	status
m4_pr_detail	statusri	tinyint	tinyint	NO	status
m4_pr_detail	statusdnr	tinyint	tinyint	NO	status
m4_pr_detail	statusprt	tinyint	tinyint	NO	status
m4_pr_detail	statusrealisasi	tinyint	tinyint	NO	status
m4_pr_detail_history	supplier	bigint	bigint	NO	actor
m4_pr_detail_history	statussq	tinyint	tinyint	NO	status
m4_pr_detail_history	statuscs	tinyint	tinyint	NO	status
m4_pr_detail_history	statusrq	tinyint	tinyint	NO	status
m4_pr_detail_history	statuspo	tinyint	tinyint	NO	status
m4_pr_detail_history	statusipc	tinyint	tinyint	NO	status
m4_pr_detail_history	statusgrn	tinyint	tinyint	NO	status
m4_pr_detail_history	statusri	tinyint	tinyint	NO	status
m4_pr_detail_history	statusdnr	tinyint	tinyint	NO	status
m4_pr_detail_history	statusprt	tinyint	tinyint	NO	status
m4_pr_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m4_pr_history	prstatussq	tinyint	tinyint	NO	status
m4_pr_history	prstatuscs	tinyint	tinyint	NO	status
m4_pr_history	prstatusrq	tinyint	tinyint	NO	status
m4_pr_history	prstatuspo	tinyint	tinyint	NO	status
m4_pr_history	prstatusipc	tinyint	tinyint	NO	status
m4_pr_history	prstatusgrn	tinyint	tinyint	NO	status
m4_pr_history	prstatusri	tinyint	tinyint	NO	status
m4_pr_history	prstatusdnr	tinyint	tinyint	NO	status
m4_pr_history	prstatusprt	tinyint	tinyint	NO	status
m4_pr_history	prstatusrealisasi	tinyint	tinyint	NO	status
m4_pr_history	prstatus	tinyint	tinyint	NO	status
m4_pr_history	prstatussebelumnya	tinyint	tinyint	NO	status
m4_prt	prtsupplier	bigint	bigint	NO	actor
m4_prt	prtsupplierkontak	varchar	varchar(100)	YES	actor
m4_prt	prtstatuslunas	tinyint	tinyint	NO	status
m4_prt	prtstatuspie	tinyint	tinyint	NO	status
m4_prt	prtstatusvpp	tinyint	tinyint	NO	status
m4_prt	prtstatus	tinyint	tinyint	NO	status
m4_prt	prtstatussebelumnya	tinyint	tinyint	NO	status
m4_prt_history	prtsupplier	bigint	bigint	NO	actor
m4_prt_history	prtsupplierkontak	varchar	varchar(100)	YES	actor
m4_prt_history	prtstatuslunas	tinyint	tinyint	NO	status
m4_prt_history	prtstatuspie	tinyint	tinyint	NO	status
m4_prt_history	prtstatusvpp	tinyint	tinyint	NO	status
m4_prt_history	prtstatus	tinyint	tinyint	NO	status
m4_prt_history	prtstatussebelumnya	tinyint	tinyint	NO	status
m4_rfq	rfqstatus	tinyint	tinyint	NO	status
m4_rfq	rfqstatussebelumnya	tinyint	tinyint	NO	status
m4_rfq_history	rfqstatus	tinyint	tinyint	NO	status
m4_rfq_history	rfqstatussebelumnya	tinyint	tinyint	NO	status
m4_ri	risupplier	bigint	bigint	NO	actor
m4_ri	risupplierkontak	varchar	varchar(100)	YES	actor
m4_ri	ristatuslunas	tinyint	tinyint	NO	status
m4_ri	ristatusdnr	tinyint	tinyint	NO	status
m4_ri	ristatusprt	tinyint	tinyint	NO	status
m4_ri	ristatusrealisasi	tinyint	tinyint	NO	status
m4_ri	ristatuspie	tinyint	tinyint	NO	status
m4_ri	ristatusvpp	tinyint	tinyint	NO	status
m4_ri	ristatus	tinyint	tinyint	NO	status
m4_ri	ristatussebelumnya	tinyint	tinyint	NO	status
m4_ri_cost	statusbayar	tinyint	tinyint	NO	status
m4_ri_cost_history	statusbayar	tinyint	tinyint	NO	status
m4_ri_detail	statusdnr	tinyint	tinyint	NO	status
m4_ri_detail	statusprt	tinyint	tinyint	NO	status
m4_ri_detail	statusrealisasi	tinyint	tinyint	NO	status
m4_ri_detail_history	statusdnr	tinyint	tinyint	NO	status
m4_ri_detail_history	statusprt	tinyint	tinyint	NO	status
m4_ri_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m4_ri_history	risupplier	bigint	bigint	NO	actor
m4_ri_history	risupplierkontak	varchar	varchar(100)	YES	actor
m4_ri_history	ristatuslunas	tinyint	tinyint	NO	status
m4_ri_history	ristatusdnr	tinyint	tinyint	NO	status
m4_ri_history	ristatusprt	tinyint	tinyint	NO	status
m4_ri_history	ristatusrealisasi	tinyint	tinyint	NO	status
m4_ri_history	ristatuspie	tinyint	tinyint	NO	status
m4_ri_history	ristatusvpp	tinyint	tinyint	NO	status
m4_ri_history	ristatus	tinyint	tinyint	NO	status
m4_ri_history	ristatussebelumnya	tinyint	tinyint	NO	status
m4_rq	rqsupplier	bigint	bigint	NO	actor
m4_rq	rqsupplierkontak	varchar	varchar(100)	YES	actor
m4_rq	rqstatuspo	tinyint	tinyint	NO	status
m4_rq	rqstatusipc	tinyint	tinyint	NO	status
m4_rq	rqstatusgrn	tinyint	tinyint	NO	status
m4_rq	rqstatusri	tinyint	tinyint	NO	status
m4_rq	rqstatusdnr	tinyint	tinyint	NO	status
m4_rq	rqstatusprt	tinyint	tinyint	NO	status
m4_rq	rqstatusrealisasi	tinyint	tinyint	NO	status
m4_rq	rqstatus	tinyint	tinyint	NO	status
m4_rq	rqstatussebelumnya	tinyint	tinyint	NO	status
m4_rq_detail	statuspo	tinyint	tinyint	NO	status
m4_rq_detail	statusipc	tinyint	tinyint	NO	status
m4_rq_detail	statusgrn	tinyint	tinyint	NO	status
m4_rq_detail	statusri	tinyint	tinyint	NO	status
m4_rq_detail	statusdnr	tinyint	tinyint	NO	status
m4_rq_detail	statusprt	tinyint	tinyint	NO	status
m4_rq_detail	statusrealisasi	tinyint	tinyint	NO	status
m4_rq_detail_history	statuspo	tinyint	tinyint	NO	status
m4_rq_detail_history	statusipc	tinyint	tinyint	NO	status
m4_rq_detail_history	statusgrn	tinyint	tinyint	NO	status
m4_rq_detail_history	statusri	tinyint	tinyint	NO	status
m4_rq_detail_history	statusdnr	tinyint	tinyint	NO	status
m4_rq_detail_history	statusprt	tinyint	tinyint	NO	status
m4_rq_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m4_rq_history	rqsupplier	bigint	bigint	NO	actor
m4_rq_history	rqsupplierkontak	varchar	varchar(100)	YES	actor
m4_rq_history	rqstatuspo	tinyint	tinyint	NO	status
m4_rq_history	rqstatusipc	tinyint	tinyint	NO	status
m4_rq_history	rqstatusgrn	tinyint	tinyint	NO	status
m4_rq_history	rqstatusri	tinyint	tinyint	NO	status
m4_rq_history	rqstatusdnr	tinyint	tinyint	NO	status
m4_rq_history	rqstatusprt	tinyint	tinyint	NO	status
m4_rq_history	rqstatusrealisasi	tinyint	tinyint	NO	status
m4_rq_history	rqstatus	tinyint	tinyint	NO	status
m4_rq_history	rqstatussebelumnya	tinyint	tinyint	NO	status
m4_vp	vpsupplier	bigint	bigint	NO	actor
m4_vp	vpsupplierkontak	varchar	varchar(100)	YES	actor
m4_vp	vpstatus	tinyint	tinyint	NO	status
m4_vp	vpstatussebelumnya	tinyint	tinyint	NO	status
m4_vp_history	vpsupplier	bigint	bigint	NO	actor
m4_vp_history	vpsupplierkontak	varchar	varchar(100)	YES	actor
m4_vp_history	vpstatus	tinyint	tinyint	NO	status
m4_vp_history	vpstatussebelumnya	tinyint	tinyint	NO	status
m4_vpp	vppsupplier	bigint	bigint	NO	actor
m4_vpp	vppsupplierkontak	varchar	varchar(100)	YES	actor
m4_vpp	vppstatusvp	tinyint	tinyint	NO	status
m4_vpp	vppstatus	tinyint	tinyint	NO	status
m4_vpp	vppstatussebelumnya	tinyint	tinyint	NO	status
m4_vpp_detail	statusvp	tinyint	tinyint	NO	status
m4_vpp_detail_history	statusvp	tinyint	tinyint	NO	status
m4_vpp_history	vppsupplier	bigint	bigint	NO	actor
m4_vpp_history	vppsupplierkontak	varchar	varchar(100)	YES	actor
m4_vpp_history	vppstatusvp	tinyint	tinyint	NO	status
m4_vpp_history	vppstatus	tinyint	tinyint	NO	status
m4_vpp_history	vppstatussebelumnya	tinyint	tinyint	NO	status
m4_vpp_pay	statusvp	tinyint	tinyint	NO	status
m4_vpp_pay_history	statusvp	tinyint	tinyint	NO	status
m5_as	asstatusbayar	tinyint	tinyint	NO	status
m5_as	asstatus	tinyint	tinyint	NO	status
m5_as	asstatussebelumnya	tinyint	tinyint	NO	status
m5_as_history	asstatusbayar	tinyint	tinyint	NO	status
m5_as_history	asstatus	tinyint	tinyint	NO	status
m5_as_history	asstatussebelumnya	tinyint	tinyint	NO	status
m5_cl	clcustomer	bigint	bigint	NO	actor
m5_cl	clcustomerkontak	varchar	varchar(100)	YES	actor
m5_cl	clstatuspi	tinyint	tinyint	NO	status
m5_cl	clstatuspl	tinyint	tinyint	NO	status
m5_cl	clstatusdo	tinyint	tinyint	NO	status
m5_cl	clstatusdr	tinyint	tinyint	NO	status
m5_cl	clstatussi	tinyint	tinyint	NO	status
m5_cl	clstatusrnr	tinyint	tinyint	NO	status
m5_cl	clstatussr	tinyint	tinyint	NO	status
m5_cl	clstatusrealisasi	tinyint	tinyint	NO	status
m5_cl	clstatus	tinyint	tinyint	NO	status
m5_cl	clstatussebelumnya	tinyint	tinyint	NO	status
m5_cl_history	clcustomer	bigint	bigint	NO	actor
m5_cl_history	clcustomerkontak	varchar	varchar(100)	YES	actor
m5_cl_history	clstatuspi	tinyint	tinyint	NO	status
m5_cl_history	clstatuspl	tinyint	tinyint	NO	status
m5_cl_history	clstatusdo	tinyint	tinyint	NO	status
m5_cl_history	clstatusdr	tinyint	tinyint	NO	status
m5_cl_history	clstatussi	tinyint	tinyint	NO	status
m5_cl_history	clstatusrnr	tinyint	tinyint	NO	status
m5_cl_history	clstatussr	tinyint	tinyint	NO	status
m5_cl_history	clstatusrealisasi	tinyint	tinyint	NO	status
m5_cl_history	clstatus	tinyint	tinyint	NO	status
m5_cl_history	clstatussebelumnya	tinyint	tinyint	NO	status
m5_do	docustomer	bigint	bigint	NO	actor
m5_do	docustomerkontak	varchar	varchar(100)	YES	actor
m5_do	dostatusdr	tinyint	tinyint	NO	status
m5_do	dostatussi	tinyint	tinyint	NO	status
m5_do	dostatusrnr	tinyint	tinyint	NO	status
m5_do	dostatussr	tinyint	tinyint	NO	status
m5_do	dostatusrealisasi	tinyint	tinyint	NO	status
m5_do	dostatus	tinyint	tinyint	NO	status
m5_do	dostatussebelumnya	tinyint	tinyint	NO	status
m5_do_detail	statusdr	tinyint	tinyint	NO	status
m5_do_detail	statussi	tinyint	tinyint	NO	status
m5_do_detail	statusrnr	tinyint	tinyint	NO	status
m5_do_detail	statussr	tinyint	tinyint	NO	status
m5_do_detail	statusrealisasi	tinyint	tinyint	NO	status
m5_do_detail_history	statusdr	tinyint	tinyint	NO	status
m5_do_detail_history	statussi	tinyint	tinyint	NO	status
m5_do_detail_history	statusrnr	tinyint	tinyint	NO	status
m5_do_detail_history	statussr	tinyint	tinyint	NO	status
m5_do_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m5_do_history	docustomer	bigint	bigint	NO	actor
m5_do_history	docustomerkontak	varchar	varchar(100)	YES	actor
m5_do_history	dostatusdr	tinyint	tinyint	NO	status
m5_do_history	dostatussi	tinyint	tinyint	NO	status
m5_do_history	dostatusrnr	tinyint	tinyint	NO	status
m5_do_history	dostatussr	tinyint	tinyint	NO	status
m5_do_history	dostatusrealisasi	tinyint	tinyint	NO	status
m5_do_history	dostatus	tinyint	tinyint	NO	status
m5_do_history	dostatussebelumnya	tinyint	tinyint	NO	status
m5_dr	drcustomer	bigint	bigint	NO	actor
m5_dr	drcustomerkontak	varchar	varchar(100)	YES	actor
m5_dr	drstatussi	tinyint	tinyint	NO	status
m5_dr	drstatusrnr	tinyint	tinyint	NO	status
m5_dr	drstatussr	tinyint	tinyint	NO	status
m5_dr	drstatusrealisasi	tinyint	tinyint	NO	status
m5_dr	drstatus	tinyint	tinyint	NO	status
m5_dr	drstatussebelumnya	tinyint	tinyint	NO	status
m5_dr_detail	statussi	tinyint	tinyint	NO	status
m5_dr_detail	statusrnr	tinyint	tinyint	NO	status
m5_dr_detail	statussr	tinyint	tinyint	NO	status
m5_dr_detail	statusrealisasi	tinyint	tinyint	NO	status
m5_dr_detail_history	statussi	tinyint	tinyint	NO	status
m5_dr_detail_history	statusrnr	tinyint	tinyint	NO	status
m5_dr_detail_history	statussr	tinyint	tinyint	NO	status
m5_dr_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m5_dr_history	drcustomer	bigint	bigint	NO	actor
m5_dr_history	drcustomerkontak	varchar	varchar(100)	YES	actor
m5_dr_history	drstatussi	tinyint	tinyint	NO	status
m5_dr_history	drstatusrnr	tinyint	tinyint	NO	status
m5_dr_history	drstatussr	tinyint	tinyint	NO	status
m5_dr_history	drstatusrealisasi	tinyint	tinyint	NO	status
m5_dr_history	drstatus	tinyint	tinyint	NO	status
m5_dr_history	drstatussebelumnya	tinyint	tinyint	NO	status
m5_ic	iccustomer	bigint	bigint	NO	actor
m5_ic	iccustomerkontak	varchar	varchar(100)	YES	actor
m5_ic	icstatuspv	tinyint	tinyint	NO	status
m5_ic	icstatus	tinyint	tinyint	NO	status
m5_ic	icstatussebelumnya	tinyint	tinyint	NO	status
m5_ic_detail	statuspv	double	double	NO	status
m5_ic_detail_history	statuspv	double	double	NO	status
m5_ic_history	iccustomer	bigint	bigint	NO	actor
m5_ic_history	iccustomerkontak	varchar	varchar(100)	YES	actor
m5_ic_history	icstatuspv	tinyint	tinyint	NO	status
m5_ic_history	icstatus	tinyint	tinyint	NO	status
m5_ic_history	icstatussebelumnya	tinyint	tinyint	NO	status
m5_ip	ipstatusbayar	tinyint	tinyint	NO	status
m5_ip	ipstatus	tinyint	tinyint	NO	status
m5_ip	ipstatussebelumnya	tinyint	tinyint	NO	status
m5_ip_history	ipstatusbayar	tinyint	tinyint	NO	status
m5_ip_history	ipstatus	tinyint	tinyint	NO	status
m5_ip_history	ipstatussebelumnya	tinyint	tinyint	NO	status
m5_pi	picustomer	bigint	bigint	NO	actor
m5_pi	picustomerkontak	varchar	varchar(100)	YES	actor
m5_pi	pistatuspl	tinyint	tinyint	NO	status
m5_pi	pistatusdo	tinyint	tinyint	NO	status
m5_pi	pistatusdr	tinyint	tinyint	NO	status
m5_pi	pistatussi	tinyint	tinyint	NO	status
m5_pi	pistatusrnr	tinyint	tinyint	NO	status
m5_pi	pistatussr	tinyint	tinyint	NO	status
m5_pi	pistatusrealisasi	tinyint	tinyint	NO	status
m5_pi	pistatus	tinyint	tinyint	NO	status
m5_pi	pistatussebelumnya	tinyint	tinyint	NO	status
m5_pi_detail	statuspl	tinyint	tinyint	NO	status
m5_pi_detail	statusdo	tinyint	tinyint	NO	status
m5_pi_detail	statusdr	tinyint	tinyint	NO	status
m5_pi_detail	statussi	tinyint	tinyint	NO	status
m5_pi_detail	statusrnr	tinyint	tinyint	NO	status
m5_pi_detail	statussr	tinyint	tinyint	NO	status
m5_pi_detail	statusrealisasi	tinyint	tinyint	NO	status
m5_pi_detail_history	statuspl	tinyint	tinyint	NO	status
m5_pi_detail_history	statusdo	tinyint	tinyint	NO	status
m5_pi_detail_history	statusdr	tinyint	tinyint	NO	status
m5_pi_detail_history	statussi	tinyint	tinyint	NO	status
m5_pi_detail_history	statusrnr	tinyint	tinyint	NO	status
m5_pi_detail_history	statussr	tinyint	tinyint	NO	status
m5_pi_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m5_pi_history	picustomer	bigint	bigint	NO	actor
m5_pi_history	picustomerkontak	varchar	varchar(100)	YES	actor
m5_pi_history	pistatuspl	tinyint	tinyint	NO	status
m5_pi_history	pistatusdo	tinyint	tinyint	NO	status
m5_pi_history	pistatusdr	tinyint	tinyint	NO	status
m5_pi_history	pistatussi	tinyint	tinyint	NO	status
m5_pi_history	pistatusrnr	tinyint	tinyint	NO	status
m5_pi_history	pistatussr	tinyint	tinyint	NO	status
m5_pi_history	pistatusrealisasi	tinyint	tinyint	NO	status
m5_pi_history	pistatus	tinyint	tinyint	NO	status
m5_pi_history	pistatussebelumnya	tinyint	tinyint	NO	status
m5_pl	plcustomer	bigint	bigint	NO	actor
m5_pl	plcustomerkontak	varchar	varchar(100)	YES	actor
m5_pl	plstatusdo	tinyint	tinyint	NO	status
m5_pl	plstatusdr	tinyint	tinyint	NO	status
m5_pl	plstatussi	tinyint	tinyint	NO	status
m5_pl	plstatusrnr	tinyint	tinyint	NO	status
m5_pl	plstatussr	tinyint	tinyint	NO	status
m5_pl	plstatusrealisasi	tinyint	tinyint	NO	status
m5_pl	plstatus	tinyint	tinyint	NO	status
m5_pl	plstatussebelumnya	tinyint	tinyint	NO	status
m5_pl_detail	statusdo	tinyint	tinyint	NO	status
m5_pl_detail	statusdr	tinyint	tinyint	NO	status
m5_pl_detail	statussi	tinyint	tinyint	NO	status
m5_pl_detail	statusrnr	tinyint	tinyint	NO	status
m5_pl_detail	statussr	tinyint	tinyint	NO	status
m5_pl_detail	statusrealisasi	tinyint	tinyint	NO	status
m5_pl_detail_history	statusdo	tinyint	tinyint	NO	status
m5_pl_detail_history	statusdr	tinyint	tinyint	NO	status
m5_pl_detail_history	statussi	tinyint	tinyint	NO	status
m5_pl_detail_history	statusrnr	tinyint	tinyint	NO	status
m5_pl_detail_history	statussr	tinyint	tinyint	NO	status
m5_pl_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m5_pl_history	plcustomer	bigint	bigint	NO	actor
m5_pl_history	plcustomerkontak	varchar	varchar(100)	YES	actor
m5_pl_history	plstatusdo	tinyint	tinyint	NO	status
m5_pl_history	plstatusdr	tinyint	tinyint	NO	status
m5_pl_history	plstatussi	tinyint	tinyint	NO	status
m5_pl_history	plstatusrnr	tinyint	tinyint	NO	status
m5_pl_history	plstatussr	tinyint	tinyint	NO	status
m5_pl_history	plstatusrealisasi	tinyint	tinyint	NO	status
m5_pl_history	plstatus	tinyint	tinyint	NO	status
m5_pl_history	plstatussebelumnya	tinyint	tinyint	NO	status
m5_pv	pvcustomer	bigint	bigint	NO	actor
m5_pv	pvcustomerkontak	varchar	varchar(100)	YES	actor
m5_pv	pvstatus	tinyint	tinyint	NO	status
m5_pv	pvstatussebelumnya	tinyint	tinyint	NO	status
m5_pv_history	pvcustomer	bigint	bigint	NO	actor
m5_pv_history	pvcustomerkontak	varchar	varchar(100)	YES	actor
m5_pv_history	pvstatus	tinyint	tinyint	NO	status
m5_pv_history	pvstatussebelumnya	tinyint	tinyint	NO	status
m5_rnr	rnrcustomer	bigint	bigint	NO	actor
m5_rnr	rnrcustomerkontak	varchar	varchar(100)	YES	actor
m5_rnr	rnrstatuslunas	tinyint	tinyint	NO	status
m5_rnr	rnrstatussr	tinyint	tinyint	NO	status
m5_rnr	rnrstatusrealisasi	tinyint	tinyint	NO	status
m5_rnr	rnrstatus	tinyint	tinyint	NO	status
m5_rnr	rnrstatussebelumnya	tinyint	tinyint	NO	status
m5_rnr_detail	statussr	tinyint	tinyint	NO	status
m5_rnr_detail	statusrealisasi	tinyint	tinyint	NO	status
m5_rnr_detail_history	statussr	tinyint	tinyint	NO	status
m5_rnr_detail_history	statusrealisasi	tinyint	tinyint	NO	status
m5_rnr_history	rnrcustomer	bigint	bigint	NO	actor
m5_rnr_history	rnrcustomerkontak	varchar	varchar(100)	YES	actor
m5_rnr_history	rnrstatuslunas	tinyint	tinyint	NO	status
m5_rnr_history	rnrstatussr	tinyint	tinyint	NO	status
m5_rnr_history	rnrstatusrealisasi	tinyint	tinyint	NO	status
m5_rnr_history	rnrstatus	tinyint	tinyint	NO	status
m5_rnr_history	rnrstatussebelumnya	tinyint	tinyint	NO	status
